plan_id,customer_id,merchant_id,product_type,num_installments,order_amount_usd,total_repayable_usd,apr_bps,created_at,status
5143,2374,49,pay_in_4,4,254.56,254.56,0,2026-02-14,paid_off
5144,2374,6,pay_monthly_12,12,245.34,298.89,2213,2026-01-27,defaulted
5145,2374,1,pay_monthly_12,12,159.53,204.96,2887,2026-03-17,active
5146,2376,21,pay_in_4,4,582.10,582.10,0,2026-01-22,paid_off
5147,2376,7,pay_in_4,4,363.52,363.52,0,2026-03-05,paid_off
5148,2376,20,pay_in_4,4,853.15,853.15,0,2026-05-19,active
5149,2376,41,pay_in_4,4,175.48,175.48,0,2026-04-28,active
5150,2377,55,pay_in_4,4,69.48,69.48,0,2026-05-04,active
5151,2377,55,pay_monthly_6,6,87.33,94.41,1644,2026-02-27,active
5152,2377,54,pay_in_3,3,128.90,128.90,0,2026-04-26,active
5153,2378,28,pay_in_4,4,717.07,717.07,0,2026-06-15,active
5154,2378,55,pay_monthly_12,12,166.23,211.83,2781,2026-04-30,active
5155,2378,27,pay_in_4,4,312.71,312.71,0,2026-04-30,active
5156,2378,45,pay_monthly_6,6,177.25,196.00,2145,2026-06-15,active
5157,2379,40,pay_in_4,4,114.93,114.93,0,2026-06-08,active
5158,2380,38,pay_monthly_12,12,93.68,113.27,2120,2026-03-28,active
5159,2380,18,pay_in_4,4,577.31,577.31,0,2025-12-10,paid_off
5160,2380,27,pay_monthly_12,12,433.47,561.13,2986,2026-04-24,active
5161,2380,23,pay_in_4,4,1723.85,1723.85,0,2026-04-21,paid_off
5162,2380,38,pay_monthly_6,6,76.00,84.44,2252,2026-03-28,active
5163,2380,51,pay_in_4,4,91.93,91.93,0,2026-04-23,paid_off
5164,2382,54,pay_in_3,3,183.30,183.30,0,2026-03-05,paid_off
5165,2382,15,pay_in_4,4,355.75,355.75,0,2026-01-22,delinquent
5166,2384,21,pay_in_4,4,380.90,380.90,0,2026-05-23,active
5167,2385,41,pay_monthly_6,6,116.61,126.17,1663,2026-06-13,active
5168,2387,31,pay_in_4,4,443.73,443.73,0,2026-02-22,delinquent
5169,2387,43,pay_monthly_12,12,103.31,135.30,3140,2026-01-22,active
5170,2387,35,pay_monthly_12,12,84.32,110.42,3138,2026-03-15,delinquent
5171,2388,3,pay_in_4,4,308.47,308.47,0,2026-01-15,paid_off
5172,2388,38,pay_in_4,4,147.59,147.59,0,2026-04-07,paid_off
5173,2388,38,pay_in_3,3,104.52,104.52,0,2025-08-08,paid_off
5174,2388,18,pay_in_4,4,1805.55,1805.55,0,2026-04-16,paid_off
5175,2389,28,pay_monthly_6,6,636.68,687.01,1603,2025-11-24,paid_off
5176,2389,17,pay_in_4,4,537.07,537.07,0,2025-11-04,paid_off
5177,2392,13,pay_monthly_12,12,634.70,794.71,2556,2026-02-24,active
5178,2392,55,pay_monthly_6,6,108.55,121.89,2492,2026-02-18,defaulted
5179,2393,30,pay_in_4,4,1600.00,1600.00,0,2026-04-08,paid_off
5180,2395,47,pay_in_4,4,214.57,214.57,0,2025-11-21,paid_off
5181,2395,30,pay_in_3,3,368.52,368.52,0,2026-01-03,paid_off
5182,2395,34,pay_in_3,3,395.75,395.75,0,2025-08-03,defaulted
5183,2395,21,pay_in_4,4,1191.91,1191.91,0,2025-02-21,paid_off
5184,2395,23,pay_in_4,4,1162.01,1162.01,0,2025-07-13,paid_off
5185,2396,44,pay_monthly_12,12,205.61,270.67,3208,2026-05-23,delinquent
5186,2396,47,pay_monthly_12,12,392.42,474.13,2111,2026-04-19,active
5187,2397,12,pay_monthly_6,6,1096.83,1214.26,2171,2026-03-19,active
5188,2397,36,pay_in_4,4,187.75,187.75,0,2026-02-28,defaulted
5189,2398,32,pay_monthly_12,12,317.11,412.38,3046,2025-11-27,active
5190,2398,1,pay_in_4,4,274.67,274.67,0,2026-03-04,paid_off
5191,2398,47,pay_in_4,4,550.69,550.69,0,2025-11-05,paid_off
5192,2399,2,pay_monthly_6,6,325.23,358.49,2074,2026-03-04,active
5193,2399,30,pay_in_4,4,298.95,298.95,0,2026-05-23,active
5194,2400,42,pay_in_4,4,118.92,118.92,0,2026-06-12,active
5195,2400,32,pay_monthly_6,6,477.72,516.33,1639,2025-10-17,paid_off
5196,2400,46,pay_in_3,3,503.26,503.26,0,2025-10-25,paid_off
5197,2400,46,pay_in_4,4,251.61,251.61,0,2025-12-17,paid_off
5198,2401,40,pay_in_4,4,61.32,61.32,0,2026-02-22,paid_off
5199,2401,51,pay_in_3,3,34.94,34.94,0,2025-10-22,paid_off
5200,2401,43,pay_in_4,4,487.42,487.42,0,2025-12-11,paid_off
5201,2403,42,pay_in_4,4,134.59,134.59,0,2026-01-12,paid_off
5202,2405,37,pay_in_4,4,117.40,117.40,0,2026-04-10,paid_off
5203,2405,21,pay_in_4,4,670.22,670.22,0,2026-04-21,paid_off
5204,2406,44,pay_in_4,4,381.23,381.23,0,2025-05-10,paid_off
5205,2406,16,pay_monthly_12,12,491.20,634.56,2959,2025-05-19,paid_off
5206,2407,41,pay_in_4,4,123.80,123.80,0,2026-04-25,paid_off
5207,2407,31,pay_in_3,3,637.63,637.63,0,2026-02-14,paid_off
5208,2407,38,pay_monthly_6,6,141.99,159.70,2529,2026-04-24,active
5209,2407,32,pay_in_4,4,624.00,624.00,0,2025-10-19,paid_off
5210,2407,35,pay_monthly_12,12,145.90,183.10,2585,2026-04-16,active
5211,2407,43,pay_in_3,3,188.17,188.17,0,2025-11-11,paid_off
5212,2408,39,pay_in_3,3,113.21,113.21,0,2025-09-10,paid_off
5213,2408,8,pay_in_4,4,208.83,208.83,0,2026-05-22,active
5214,2408,33,pay_monthly_6,6,379.08,420.96,2240,2026-02-22,active
5215,2408,34,pay_in_3,3,370.45,370.45,0,2026-03-19,paid_off
5216,2408,32,pay_monthly_6,6,442.64,478.66,1650,2025-11-18,paid_off
5217,2409,24,pay_in_3,3,782.54,782.54,0,2025-07-22,paid_off
5218,2409,16,pay_in_3,3,637.25,637.25,0,2025-08-26,paid_off
5219,2409,39,pay_in_3,3,43.88,43.88,0,2026-02-12,paid_off
5220,2409,46,pay_in_3,3,260.61,260.61,0,2026-01-18,paid_off
5221,2409,11,pay_monthly_12,12,755.46,995.16,3217,2025-07-22,active
5222,2410,15,pay_in_4,4,364.55,364.55,0,2025-12-27,paid_off
5223,2410,26,pay_monthly_12,12,481.07,636.27,3271,2025-05-18,paid_off
5224,2410,35,pay_in_4,4,113.16,113.16,0,2025-11-15,paid_off
5225,2410,14,pay_in_4,4,749.60,749.60,0,2025-05-18,paid_off
5226,2411,22,pay_in_4,4,800.00,800.00,0,2026-05-18,active
5227,2413,15,pay_in_3,3,1679.60,1679.60,0,2026-01-06,paid_off
5228,2413,28,pay_in_3,3,236.64,236.64,0,2025-09-22,paid_off
5229,2413,10,pay_monthly_6,6,262.39,295.52,2560,2025-09-07,paid_off
5230,2413,50,pay_in_3,3,84.63,84.63,0,2025-10-05,paid_off
5231,2413,16,pay_in_4,4,1226.71,1226.71,0,2025-05-11,paid_off
5232,2413,50,pay_in_4,4,84.22,84.22,0,2026-01-10,paid_off
5233,2414,2,pay_in_3,3,221.30,221.30,0,2026-03-14,paid_off
5234,2415,12,pay_in_4,4,637.03,637.03,0,2026-04-29,active
5235,2416,31,pay_monthly_6,6,295.86,319.85,1644,2025-09-08,paid_off
5236,2416,35,pay_monthly_6,6,165.51,181.56,1966,2025-07-05,paid_off
5237,2417,4,pay_in_3,3,318.75,318.75,0,2026-04-17,active
5238,2417,12,pay_in_4,4,735.25,735.25,0,2026-05-16,active
5239,2421,34,pay_in_3,3,402.25,402.25,0,2025-07-05,paid_off
5240,2421,2,pay_in_4,4,434.96,434.96,0,2026-05-15,active
5241,2424,34,pay_in_4,4,411.39,411.39,0,2026-04-24,paid_off
5242,2424,50,pay_in_3,3,50.18,50.18,0,2025-11-18,paid_off
5243,2424,39,pay_monthly_12,12,137.85,165.14,2007,2025-07-25,delinquent
5244,2424,36,pay_in_4,4,142.91,142.91,0,2026-05-05,defaulted
5245,2424,48,pay_in_4,4,316.35,316.35,0,2025-07-13,defaulted
5246,2425,4,pay_in_4,4,104.40,104.40,0,2025-04-23,paid_off
5247,2425,8,pay_in_4,4,236.10,236.10,0,2025-10-13,paid_off
5248,2426,4,pay_in_4,4,250.00,250.00,0,2026-02-23,paid_off
5249,2426,17,pay_in_4,4,1352.95,1352.95,0,2026-05-09,active
5250,2426,37,pay_monthly_12,12,70.97,90.50,2790,2025-11-26,active
5251,2427,42,pay_monthly_6,6,59.88,64.60,1597,2025-11-03,paid_off
5252,2428,40,pay_in_4,4,169.76,169.76,0,2026-04-16,paid_off
5253,2428,31,pay_in_4,4,956.77,956.77,0,2026-01-19,paid_off
5254,2429,44,pay_in_4,4,421.28,421.28,0,2026-06-13,active
5255,2430,14,pay_in_4,4,334.12,334.12,0,2026-02-15,paid_off
5256,2430,2,pay_in_4,4,114.64,114.64,0,2025-12-10,paid_off
5257,2430,51,pay_in_4,4,50.79,50.79,0,2025-09-06,paid_off
5258,2430,4,pay_in_4,4,502.71,502.71,0,2026-05-19,active
5259,2431,15,pay_in_3,3,400.99,400.99,0,2026-04-05,active
5260,2431,38,pay_monthly_12,12,189.42,235.75,2480,2026-02-01,active
5261,2431,50,pay_in_4,4,75.82,75.82,0,2026-04-12,paid_off
5262,2432,7,pay_monthly_12,12,194.64,251.08,2940,2026-03-26,active
5263,2433,30,pay_monthly_12,12,418.62,502.56,2033,2026-04-14,active
5264,2433,23,pay_in_4,4,865.60,865.60,0,2026-03-20,paid_off
5265,2434,11,pay_in_4,4,477.14,477.14,0,2025-06-11,paid_off
5266,2434,41,pay_in_4,4,84.42,84.42,0,2025-12-02,paid_off
5267,2435,46,pay_in_3,3,558.31,558.31,0,2025-08-10,delinquent
5268,2435,35,pay_in_3,3,128.47,128.47,0,2026-04-05,delinquent
5269,2435,45,pay_in_3,3,227.29,227.29,0,2026-03-01,paid_off
5270,2436,2,pay_monthly_6,6,750.00,837.14,2356,2025-12-23,delinquent
5271,2436,21,pay_in_4,4,750.00,750.00,0,2026-03-26,paid_off
5272,2436,29,pay_in_3,3,412.14,412.14,0,2025-12-05,paid_off
5273,2436,52,pay_in_4,4,76.35,76.35,0,2026-01-16,delinquent
5274,2436,22,pay_monthly_12,12,617.71,794.64,2904,2025-11-28,active
5275,2437,1,pay_monthly_6,6,214.01,237.64,2239,2026-06-03,active
5276,2437,15,pay_in_4,4,1036.30,1036.30,0,2026-05-16,active
5277,2438,13,pay_monthly_6,6,900.61,999.47,2226,2025-12-03,paid_off
5278,2438,27,pay_in_3,3,505.30,505.30,0,2026-03-24,paid_off
5279,2440,56,pay_in_3,3,60.68,60.68,0,2025-09-21,paid_off
5280,2440,30,pay_in_4,4,940.61,940.61,0,2025-09-07,paid_off
5281,2440,29,pay_monthly_6,6,668.74,741.69,2212,2025-10-15,paid_off
5282,2440,18,pay_in_4,4,786.62,786.62,0,2026-05-17,active
5283,2441,42,pay_in_4,4,121.28,121.28,0,2025-12-03,paid_off
5284,2441,18,pay_in_4,4,746.75,746.75,0,2025-08-22,paid_off
5285,2443,33,pay_in_3,3,308.19,308.19,0,2026-05-10,active
5286,2443,2,pay_monthly_12,12,747.10,992.84,3335,2026-01-03,active
5287,2445,31,pay_monthly_6,6,406.43,441.83,1766,2025-07-20,defaulted
5288,2446,44,pay_in_3,3,138.31,138.31,0,2025-11-27,paid_off
5289,2446,56,pay_monthly_6,6,48.71,54.09,2239,2026-04-11,active
5290,2447,3,pay_in_4,4,297.34,297.34,0,2026-01-27,paid_off
5291,2447,44,pay_in_4,4,230.56,230.56,0,2026-06-05,active
5292,2448,21,pay_monthly_6,6,995.35,1122.48,2590,2026-03-17,active
5293,2449,55,pay_in_4,4,59.32,59.32,0,2025-11-26,paid_off
5294,2449,11,pay_in_4,4,1217.10,1217.10,0,2025-08-06,paid_off
5295,2450,35,pay_in_3,3,41.82,41.82,0,2025-09-06,paid_off
5296,2450,6,pay_in_4,4,317.50,317.50,0,2026-03-02,paid_off
5297,2450,16,pay_in_4,4,722.84,722.84,0,2026-02-07,paid_off
5298,2450,48,pay_in_4,4,207.64,207.64,0,2025-08-22,paid_off
5299,2450,24,pay_in_4,4,704.62,704.62,0,2026-03-01,paid_off
5300,2451,44,pay_in_4,4,229.47,229.47,0,2025-12-08,paid_off
5301,2452,2,pay_monthly_6,6,475.34,533.99,2502,2026-05-24,delinquent
5302,2452,21,pay_monthly_6,6,1412.58,1583.39,2452,2025-11-28,paid_off
5303,2453,51,pay_monthly_6,6,58.62,63.52,1695,2026-02-15,active
5304,2453,9,pay_in_4,4,285.26,285.26,0,2026-01-15,delinquent
5305,2453,32,pay_monthly_12,12,580.21,759.21,3128,2026-03-03,active
5306,2454,25,pay_in_3,3,1331.56,1331.56,0,2025-06-13,paid_off
5307,2454,9,pay_monthly_12,12,873.73,1098.56,2609,2025-10-18,active
5308,2454,12,pay_monthly_6,6,967.63,1073.18,2212,2026-02-15,active
5309,2455,7,pay_in_3,3,339.30,339.30,0,2026-01-24,paid_off
5310,2455,21,pay_in_3,3,415.47,415.47,0,2025-09-23,paid_off
5311,2455,56,pay_in_3,3,79.61,79.61,0,2026-05-14,active
5312,2456,11,pay_in_3,3,764.98,764.98,0,2026-06-15,active
5313,2457,4,pay_in_4,4,222.06,222.06,0,2025-11-10,paid_off
5314,2457,22,pay_in_4,4,622.61,622.61,0,2025-10-03,paid_off
5315,2457,50,pay_in_4,4,117.38,117.38,0,2025-10-17,paid_off
5316,2457,18,pay_in_4,4,1018.10,1018.10,0,2025-09-26,paid_off
5317,2457,12,pay_monthly_12,12,557.36,727.66,3098,2026-05-24,active
5318,2458,46,pay_monthly_6,6,199.96,221.13,2147,2025-10-09,paid_off
5319,2458,45,pay_monthly_12,12,300.84,374.49,2482,2026-01-18,active
5320,2458,34,pay_monthly_12,12,502.04,668.37,3359,2025-09-20,active
5321,2459,39,pay_monthly_6,6,190.91,215.03,2562,2025-11-21,paid_off
5322,2459,50,pay_in_3,3,88.72,88.72,0,2026-05-06,active
5323,2462,27,pay_monthly_6,6,462.50,510.90,2122,2026-03-25,defaulted
5324,2462,27,pay_in_4,4,359.49,359.49,0,2026-02-25,paid_off
5325,2464,14,pay_in_4,4,423.90,423.90,0,2025-04-21,paid_off
5326,2464,4,pay_monthly_12,12,210.82,269.19,2807,2025-09-13,defaulted
5327,2465,46,pay_in_4,4,173.11,173.11,0,2026-01-19,paid_off
5328,2465,42,pay_in_4,4,80.72,80.72,0,2025-08-16,paid_off
5329,2465,38,pay_in_4,4,139.78,139.78,0,2026-05-23,active
5330,2465,30,pay_monthly_6,6,494.16,537.66,1785,2025-07-16,paid_off
5331,2466,1,pay_in_3,3,336.00,336.00,0,2026-04-09,defaulted
5332,2466,29,pay_in_4,4,522.39,522.39,0,2026-03-14,paid_off
5333,2466,38,pay_in_4,4,221.63,221.63,0,2025-04-01,paid_off
5334,2466,36,pay_in_4,4,103.20,103.20,0,2026-01-08,delinquent
5335,2467,35,pay_monthly_6,6,79.20,87.17,2041,2025-09-14,paid_off
5336,2467,37,pay_in_3,3,192.79,192.79,0,2025-08-08,paid_off
5337,2467,19,pay_in_3,3,986.75,986.75,0,2025-09-09,paid_off
5338,2467,30,pay_in_3,3,758.17,758.17,0,2025-01-26,paid_off
5339,2468,10,pay_in_4,4,655.59,655.59,0,2025-11-12,paid_off
5340,2468,35,pay_in_4,4,245.74,245.74,0,2025-11-03,paid_off
5341,2470,13,pay_in_4,4,675.24,675.24,0,2026-05-23,active
5342,2470,23,pay_in_4,4,989.29,989.29,0,2026-01-28,defaulted
5343,2471,49,pay_monthly_6,6,406.52,456.68,2502,2026-05-20,active
5344,2471,16,pay_in_4,4,515.00,515.00,0,2025-08-14,paid_off
5345,2471,32,pay_monthly_6,6,295.15,326.66,2165,2026-06-14,active
5346,2471,21,pay_in_3,3,995.33,995.33,0,2026-04-21,active
5347,2472,29,pay_monthly_12,12,309.16,378.32,2268,2026-06-08,active
5348,2472,55,pay_in_3,3,76.74,76.74,0,2026-06-14,active
5349,2472,19,pay_monthly_6,6,892.99,983.18,2048,2026-03-21,active
5350,2474,24,pay_in_4,4,236.50,236.50,0,2026-05-27,active
5351,2474,12,pay_monthly_6,6,211.45,234.37,2198,2026-01-18,active
5352,2474,10,pay_in_4,4,1411.09,1411.09,0,2025-10-09,paid_off
5353,2474,49,pay_in_4,4,194.03,194.03,0,2026-04-05,paid_off
5354,2476,22,pay_in_3,3,579.31,579.31,0,2026-05-06,active
5355,2476,1,pay_in_4,4,258.49,258.49,0,2026-04-10,paid_off
5356,2477,33,pay_monthly_12,12,286.42,355.46,2444,2026-03-02,active
5357,2478,11,pay_in_3,3,1262.10,1262.10,0,2026-04-09,active
5358,2478,55,pay_in_4,4,80.22,80.22,0,2026-05-12,active
5359,2478,45,pay_in_3,3,142.50,142.50,0,2026-04-21,active
5360,2479,16,pay_in_4,4,774.64,774.64,0,2026-02-22,paid_off
5361,2479,29,pay_in_4,4,412.43,412.43,0,2025-08-05,paid_off
5362,2479,17,pay_in_4,4,242.71,242.71,0,2026-04-02,paid_off
5363,2480,26,pay_in_4,4,551.10,551.10,0,2026-03-18,paid_off
5364,2480,3,pay_in_3,3,375.10,375.10,0,2026-01-15,paid_off
5365,2480,47,pay_in_4,4,246.27,246.27,0,2026-02-21,paid_off
5366,2481,16,pay_in_3,3,1190.88,1190.88,0,2026-04-23,active
5367,2481,55,pay_in_4,4,46.61,46.61,0,2025-07-09,paid_off
5368,2481,41,pay_monthly_12,12,246.39,323.38,3168,2026-01-15,active
5369,2481,42,pay_monthly_12,12,146.79,194.93,3325,2025-10-18,active
5370,2482,2,pay_monthly_6,6,315.29,355.33,2575,2026-01-26,active
5371,2483,46,pay_monthly_6,6,156.51,169.27,1653,2025-08-01,paid_off
5372,2483,31,pay_monthly_6,6,662.33,727.56,1997,2025-08-24,paid_off
5373,2483,6,pay_in_3,3,311.82,311.82,0,2026-04-16,active
5374,2485,37,pay_in_4,4,299.42,299.42,0,2026-03-15,paid_off
5375,2485,43,pay_monthly_6,6,126.56,136.93,1661,2025-02-01,paid_off
5376,2485,38,pay_monthly_6,6,115.83,125.01,1607,2026-06-12,active
5377,2485,7,pay_in_4,4,287.31,287.31,0,2025-11-13,paid_off
5378,2486,10,pay_monthly_6,6,1183.73,1321.44,2359,2026-04-06,active
5379,2486,18,pay_in_4,4,1065.72,1065.72,0,2025-11-21,delinquent
5380,2486,45,pay_in_4,4,566.91,566.91,0,2026-04-10,paid_off
5381,2488,17,pay_monthly_12,12,669.91,847.98,2695,2026-01-18,active
5382,2488,23,pay_monthly_6,6,524.80,582.67,2236,2026-04-07,active
5383,2488,21,pay_in_4,4,671.30,671.30,0,2025-11-08,delinquent
5384,2490,6,pay_in_3,3,139.09,139.09,0,2026-02-14,paid_off
5385,2490,18,pay_in_4,4,1087.86,1087.86,0,2026-04-10,paid_off
5386,2490,28,pay_in_4,4,316.40,316.40,0,2026-01-31,paid_off
5387,2491,21,pay_in_4,4,569.28,569.28,0,2025-05-03,paid_off
5388,2491,52,pay_in_4,4,48.90,48.90,0,2025-05-24,defaulted
5389,2492,36,pay_in_3,3,153.65,153.65,0,2025-11-10,defaulted
5390,2492,37,pay_monthly_6,6,143.47,154.80,1601,2026-06-13,delinquent
5391,2492,34,pay_in_4,4,452.86,452.86,0,2025-12-27,paid_off
5392,2492,7,pay_monthly_12,12,500.00,634.98,2737,2025-12-05,active
5393,2492,31,pay_in_4,4,343.98,343.98,0,2026-02-05,delinquent
5394,2492,19,pay_in_4,4,500.00,500.00,0,2025-11-19,paid_off
5395,2494,12,pay_monthly_12,12,625.80,798.19,2793,2026-03-07,active
5396,2495,43,pay_monthly_12,12,128.98,160.19,2453,2025-04-12,paid_off
5397,2495,7,pay_in_4,4,286.10,286.10,0,2025-09-26,delinquent
5398,2495,13,pay_in_4,4,510.67,510.67,0,2026-06-04,active
5399,2495,30,pay_in_4,4,470.29,470.29,0,2025-07-17,delinquent
5400,2498,44,pay_monthly_6,6,113.37,125.81,2225,2026-06-01,active
5401,2498,18,pay_in_3,3,1079.13,1079.13,0,2026-06-01,active
5402,2498,26,pay_in_3,3,353.26,353.26,0,2025-07-08,paid_off
5403,2498,39,pay_in_3,3,95.67,95.67,0,2025-03-17,paid_off
5404,2498,7,pay_in_4,4,139.60,139.60,0,2025-06-20,paid_off
5405,2499,22,pay_in_4,4,1008.46,1008.46,0,2026-01-24,paid_off
5406,2499,43,pay_in_4,4,338.09,338.09,0,2026-01-22,paid_off
5407,2499,30,pay_in_4,4,724.80,724.80,0,2026-02-08,paid_off
5408,2500,43,pay_in_4,4,214.01,214.01,0,2026-01-27,paid_off
5409,2501,26,pay_monthly_6,6,697.15,769.86,2115,2026-04-03,active
5410,2501,54,pay_monthly_12,12,48.30,62.52,2984,2026-02-19,active
5411,2501,3,pay_monthly_6,6,501.16,563.02,2503,2026-04-22,active
5412,2501,31,pay_in_4,4,587.28,587.28,0,2025-12-13,paid_off
5413,2502,40,pay_in_3,3,121.68,121.68,0,2025-07-11,paid_off
5414,2502,4,pay_in_4,4,926.86,926.86,0,2026-02-15,paid_off
5415,2502,7,pay_in_3,3,154.55,154.55,0,2026-03-17,paid_off
5416,2502,29,pay_in_3,3,1139.12,1139.12,0,2025-05-17,paid_off
5417,2504,26,pay_in_4,4,203.49,203.49,0,2025-09-18,paid_off
5418,2504,33,pay_in_4,4,337.05,337.05,0,2026-05-19,delinquent
5419,2505,1,pay_in_4,4,223.48,223.48,0,2026-05-16,delinquent
5420,2505,19,pay_in_4,4,507.75,507.75,0,2025-07-11,paid_off
5421,2505,16,pay_monthly_12,12,741.51,910.23,2307,2026-05-24,active
5422,2506,50,pay_in_3,3,90.31,90.31,0,2026-05-09,active
5423,2506,16,pay_in_4,4,483.36,483.36,0,2026-05-08,active
5424,2514,37,pay_in_3,3,115.61,115.61,0,2025-03-30,paid_off
5425,2514,56,pay_in_3,3,44.76,44.76,0,2025-12-18,paid_off
5426,2514,32,pay_monthly_6,6,382.62,419.66,1963,2025-03-30,paid_off
5427,2516,1,pay_monthly_6,6,251.42,276.08,1989,2026-05-13,active
5428,2516,37,pay_monthly_12,12,351.89,432.27,2316,2025-12-11,active
5429,2517,13,pay_in_4,4,262.09,262.09,0,2026-03-07,paid_off
5430,2517,34,pay_monthly_12,12,547.18,721.28,3226,2025-08-23,active
5431,2517,47,pay_in_4,4,256.84,256.84,0,2025-11-24,paid_off
5432,2518,38,pay_in_3,3,172.47,172.47,0,2025-05-10,delinquent
5433,2518,41,pay_in_3,3,144.20,144.20,0,2026-02-11,paid_off
5434,2518,11,pay_in_4,4,392.12,392.12,0,2026-01-10,paid_off
5435,2518,52,pay_in_4,4,150.16,150.16,0,2025-09-16,paid_off
5436,2519,11,pay_in_4,4,795.64,795.64,0,2026-01-01,paid_off
5437,2519,22,pay_in_3,3,514.97,514.97,0,2025-11-16,paid_off
5438,2519,32,pay_monthly_6,6,329.00,359.94,1907,2026-02-01,active
5439,2519,42,pay_in_4,4,288.46,288.46,0,2025-11-28,paid_off
5440,2521,23,pay_monthly_12,12,219.70,267.81,2220,2025-12-23,active
5441,2521,13,pay_monthly_6,6,1231.83,1325.56,1543,2025-09-01,paid_off
5442,2521,11,pay_monthly_12,12,468.56,582.39,2463,2026-02-10,active
5443,2521,48,pay_in_4,4,181.28,181.28,0,2025-11-23,paid_off
5444,2521,34,pay_in_3,3,408.53,408.53,0,2025-06-20,paid_off
5445,2522,55,pay_in_4,4,84.89,84.89,0,2025-11-20,paid_off
5446,2523,43,pay_monthly_12,12,333.08,409.00,2311,2026-01-22,active
5447,2523,14,pay_in_3,3,1050.00,1050.00,0,2026-01-17,delinquent
5448,2523,12,pay_monthly_6,6,147.04,163.42,2259,2026-02-07,active
5449,2523,1,pay_in_4,4,239.68,239.68,0,2026-03-14,paid_off
5450,2523,13,pay_monthly_12,12,846.43,1083.19,2836,2025-07-08,active
5451,2524,42,pay_in_3,3,209.74,209.74,0,2025-10-13,paid_off
5452,2524,5,pay_in_4,4,96.93,96.93,0,2026-05-11,active
5453,2524,47,pay_in_4,4,260.62,260.62,0,2025-07-27,paid_off
5454,2524,15,pay_in_4,4,1041.05,1041.05,0,2026-06-14,active
5455,2524,23,pay_in_3,3,1012.37,1012.37,0,2025-07-09,paid_off
5456,2525,10,pay_monthly_12,12,749.32,943.54,2628,2025-12-09,active
5457,2525,23,pay_in_4,4,977.92,977.92,0,2025-10-07,paid_off
5458,2525,51,pay_in_3,3,54.47,54.47,0,2025-10-06,paid_off
5459,2525,27,pay_monthly_12,12,498.38,649.63,3077,2025-07-16,active
5460,2525,19,pay_in_3,3,1373.64,1373.64,0,2025-06-28,paid_off
5461,2525,33,pay_in_4,4,347.14,347.14,0,2026-03-13,paid_off
5462,2525,53,pay_monthly_12,12,82.55,100.37,2189,2026-04-04,defaulted
5463,2526,16,pay_in_4,4,309.65,309.65,0,2026-02-24,paid_off
5464,2526,46,pay_in_3,3,192.58,192.58,0,2026-03-15,paid_off
5465,2530,48,pay_in_3,3,134.72,134.72,0,2025-07-07,paid_off
5466,2530,25,pay_monthly_6,6,852.69,941.04,2101,2025-06-21,defaulted
5467,2530,9,pay_in_3,3,1537.03,1537.03,0,2025-08-26,paid_off
5468,2530,24,pay_monthly_6,6,1007.92,1086.41,1579,2025-09-15,paid_off
5469,2531,30,pay_in_4,4,811.20,811.20,0,2025-06-20,paid_off
5470,2531,44,pay_in_4,4,159.42,159.42,0,2026-05-13,active
5471,2532,55,pay_in_4,4,94.52,94.52,0,2025-08-11,paid_off
5472,2534,17,pay_monthly_6,6,1123.30,1244.56,2189,2025-12-26,active
5473,2534,34,pay_in_4,4,558.77,558.77,0,2026-01-17,paid_off
5474,2534,24,pay_in_4,4,375.07,375.07,0,2025-07-09,paid_off
5475,2535,8,pay_in_4,4,748.44,748.44,0,2025-12-02,paid_off
5476,2535,33,pay_in_4,4,633.64,633.64,0,2026-03-22,paid_off
5477,2535,19,pay_in_4,4,1519.86,1519.86,0,2026-02-10,paid_off
5478,2535,53,pay_in_4,4,101.20,101.20,0,2025-04-15,paid_off
5479,2535,53,pay_monthly_12,12,73.44,95.76,3081,2025-08-07,active
5480,2536,4,pay_monthly_6,6,290.55,316.04,1779,2025-12-15,paid_off
5481,2537,35,pay_in_4,4,350.10,350.10,0,2026-05-23,active
5482,2537,28,pay_in_4,4,456.84,456.84,0,2026-02-22,paid_off
5483,2537,38,pay_in_3,3,167.67,167.67,0,2025-08-06,paid_off
5484,2538,50,pay_in_4,4,87.59,87.59,0,2025-10-18,paid_off
5485,2538,42,pay_in_3,3,205.87,205.87,0,2026-03-03,delinquent
5486,2538,8,pay_monthly_12,12,229.12,301.16,3188,2025-12-24,delinquent
5487,2538,44,pay_monthly_12,12,515.87,618.29,2013,2026-02-23,active
5488,2539,14,pay_in_4,4,700.00,700.00,0,2026-05-21,delinquent
5489,2539,3,pay_in_3,3,149.24,149.24,0,2026-03-04,paid_off
5490,2539,40,pay_in_4,4,328.52,328.52,0,2026-05-05,active
5491,2540,17,pay_monthly_6,6,377.45,414.81,2007,2026-02-24,active
5492,2540,29,pay_in_4,4,666.55,666.55,0,2025-11-11,paid_off
5493,2540,20,pay_in_3,3,1216.26,1216.26,0,2026-05-06,delinquent
5494,2540,32,pay_monthly_12,12,813.94,1001.63,2338,2026-04-17,active
5495,2540,56,pay_monthly_12,12,61.41,76.72,2528,2026-01-14,active
5496,2541,39,pay_monthly_6,6,246.52,272.28,2119,2026-01-21,delinquent
5497,2543,29,pay_in_4,4,997.33,997.33,0,2026-05-06,active
5498,2544,14,pay_in_3,3,604.15,604.15,0,2026-04-15,active
