customer_id,signup_at,region,risk_band,credit_limit_usd,status,is_confirmed_fraud
1895,2026-05-08,NA,B,3400,active,False
1896,2025-03-14,APAC,D,1250,active,False
1897,2025-08-12,APAC,A,4100,active,False
1898,2026-01-27,EU,C,1750,active,False
1899,2025-09-23,EU,C,2600,active,False
1900,2025-02-01,NA,B,2200,active,False
1901,2025-04-20,NA,D,1350,defaulted,False
1902,2025-08-06,LATAM,A,5450,active,False
1903,2026-04-02,NA,B,2400,active,False
1904,2025-10-19,NA,B,3150,active,False
1905,2025-07-25,EU,C,1550,active,False
1906,2025-10-29,EU,B,4050,active,False
1907,2025-06-10,NA,C,1800,defaulted,False
1908,2026-01-04,APAC,C,1850,active,False
1909,2026-05-25,NA,B,3800,active,False
1910,2025-12-08,EU,B,3300,active,False
1911,2025-05-26,NA,B,2350,active,False
1912,2026-05-14,EU,D,1300,active,False
1913,2025-07-20,APAC,B,2400,active,False
1914,2025-02-16,NA,C,2100,active,False
1915,2025-05-22,EU,B,3350,active,False
1916,2026-02-07,NA,B,2700,defaulted,False
1917,2025-06-16,NA,B,3000,active,False
1918,2025-07-25,APAC,E,650,active,False
1919,2026-01-19,EU,C,2550,active,False
1920,2025-12-03,EU,C,1550,active,False
1921,2026-05-16,NA,E,600,defaulted,False
1922,2025-07-11,APAC,D,1050,active,False
1923,2026-04-05,EU,D,1000,active,False
1924,2025-02-04,EU,B,4150,active,False
1925,2025-02-08,NA,C,1650,active,False
1926,2025-05-20,NA,B,3100,active,False
1927,2026-03-05,APAC,E,900,defaulted,False
1928,2025-03-15,LATAM,B,3550,active,False
1929,2026-03-04,EU,C,1450,active,False
1930,2025-09-12,NA,C,1650,active,False
1931,2025-10-01,APAC,C,2650,active,False
1932,2026-04-06,LATAM,C,2600,active,False
1933,2025-06-02,NA,A,3700,active,False
1934,2025-04-06,EU,B,3050,active,False
1935,2025-05-22,EU,B,3450,active,False
1936,2026-05-12,APAC,A,5000,active,False
1937,2025-08-14,NA,C,2500,active,False
1938,2025-08-25,NA,C,1900,defaulted,False
1939,2025-01-13,LATAM,A,5050,active,False
1940,2025-05-25,NA,B,3500,active,False
1941,2025-06-04,NA,C,2200,defaulted,False
1942,2026-01-21,NA,C,1400,active,False
1943,2025-11-20,NA,C,2350,active,False
1944,2025-06-01,NA,A,3750,active,False
1945,2025-06-10,APAC,B,3300,active,False
1946,2025-07-26,EU,C,1950,active,False
1947,2025-06-06,NA,D,1500,active,False
1948,2025-02-12,EU,A,4200,active,False
1949,2025-01-05,NA,C,1800,active,False
1950,2026-01-18,NA,A,4650,active,False
1951,2025-11-10,NA,A,5450,active,False
1952,2026-01-10,NA,C,2700,defaulted,False
1953,2026-03-16,LATAM,A,4450,active,False
1954,2025-12-25,EU,A,3300,active,False
1955,2025-08-05,NA,C,2050,active,True
1956,2025-03-16,LATAM,B,2900,active,False
1957,2026-02-19,EU,B,3450,active,False
1958,2025-12-24,LATAM,A,3150,active,False
1959,2026-05-11,EU,A,4750,active,False
1960,2026-03-18,EU,B,4000,active,False
1961,2025-07-31,NA,E,950,active,False
1962,2025-10-30,NA,A,3750,active,False
1963,2026-03-02,NA,A,3350,active,False
1964,2026-05-01,EU,A,4000,active,False
1965,2025-05-06,APAC,D,1050,active,False
1966,2025-12-03,LATAM,A,5550,active,False
1967,2025-06-09,EU,C,1800,active,False
1968,2025-08-25,NA,B,3300,active,False
1969,2025-08-27,NA,B,2600,active,False
1970,2026-05-29,NA,B,3350,active,False
1971,2026-04-19,APAC,E,550,active,False
1972,2026-04-23,NA,B,3300,active,False
1973,2025-05-26,NA,A,3800,active,False
1974,2025-05-02,EU,B,3150,active,False
1975,2025-06-21,NA,A,4000,active,False
1976,2025-02-12,NA,C,1700,active,False
1977,2025-06-26,NA,C,1500,active,False
1978,2026-02-13,LATAM,E,500,active,False
1979,2025-11-04,EU,B,3650,active,False
1980,2026-03-22,NA,A,4000,active,False
1981,2026-02-25,NA,C,2550,active,False
1982,2025-09-15,EU,A,5550,active,False
1983,2025-04-08,APAC,B,2450,active,False
1984,2025-06-21,APAC,A,5250,active,False
1985,2026-05-19,APAC,B,3650,active,False
1986,2025-01-21,EU,B,2450,active,False
1987,2026-01-14,NA,B,4000,active,False
1988,2026-02-20,NA,D,1500,active,False
1989,2025-03-17,NA,D,1450,active,False
1990,2025-08-04,EU,B,3200,active,False
1991,2026-02-11,NA,A,3500,active,False
1992,2025-01-12,NA,B,3000,defaulted,False
1993,2025-09-13,NA,A,3800,active,False
1994,2025-02-03,NA,B,2800,active,False
1995,2025-02-24,NA,B,3550,active,False
1996,2026-04-25,APAC,B,3550,defaulted,False
1997,2025-04-30,NA,A,5450,active,False
1998,2025-08-15,NA,B,3450,active,False
1999,2025-06-19,NA,B,4000,active,False
2000,2025-10-20,APAC,C,1500,defaulted,False
2001,2025-12-08,APAC,A,4850,active,True
2002,2026-05-16,EU,A,5250,active,False
2003,2025-07-06,EU,B,3650,active,False
2004,2025-01-30,EU,B,3450,active,False
2005,2025-02-02,NA,C,1750,active,False
2006,2025-01-06,EU,E,550,defaulted,False
2007,2025-10-15,LATAM,A,4800,active,False
2008,2026-01-07,APAC,E,900,defaulted,False
2009,2025-07-26,LATAM,B,2550,active,False
2010,2025-03-04,EU,A,5350,active,False
2011,2025-12-13,EU,C,2100,active,False
2012,2025-07-06,NA,C,2500,active,False
2013,2025-07-07,NA,A,4250,active,False
2014,2025-03-24,NA,A,4100,active,False
2015,2025-10-03,NA,B,3250,defaulted,False
2016,2025-05-03,NA,E,850,active,False
2017,2025-09-26,EU,B,2650,active,False
2018,2026-04-05,LATAM,B,3750,active,False
2019,2025-04-21,NA,D,900,defaulted,False
2020,2025-10-31,NA,A,5350,active,False
2021,2025-11-12,APAC,B,2100,active,False
2022,2025-09-07,APAC,B,2550,active,False
2023,2025-06-22,LATAM,C,1500,active,False
2024,2025-07-05,APAC,A,4700,active,False
2025,2026-03-01,NA,B,2100,active,False
2026,2025-03-12,EU,A,3850,active,False
2027,2025-05-18,NA,C,2600,active,False
2028,2026-02-17,NA,D,900,active,False
2029,2025-06-27,EU,A,3000,active,False
2030,2025-10-12,NA,D,1550,active,False
2031,2025-04-07,EU,C,2500,active,False
2032,2026-02-11,NA,C,2250,active,False
2033,2025-10-07,LATAM,C,1900,active,False
2034,2025-04-01,NA,A,3500,defaulted,False
2035,2026-03-25,APAC,C,1500,active,False
2036,2025-04-28,NA,A,4600,active,False
2037,2025-09-29,NA,D,1050,active,False
2038,2025-12-16,NA,B,3800,active,False
2039,2026-02-17,APAC,D,1450,active,False
2040,2025-02-01,NA,A,4300,active,False
2041,2025-06-09,APAC,C,2500,defaulted,False
2042,2025-03-26,NA,B,3500,active,False
2043,2025-04-03,NA,D,1450,active,False
2044,2025-08-24,APAC,C,2550,active,False
2045,2025-02-27,LATAM,D,1600,active,False
2046,2025-10-14,NA,A,3600,active,False
2047,2025-01-06,NA,A,5250,active,False
2048,2025-02-06,NA,B,3650,active,False
2049,2025-11-21,LATAM,B,3400,defaulted,False
2050,2025-10-19,EU,C,1800,active,False
2051,2025-12-18,NA,B,2350,active,False
2052,2025-05-16,EU,D,1650,active,False
2053,2025-11-02,EU,B,3350,active,False
2054,2025-07-20,NA,C,2450,active,False
2055,2025-08-21,EU,C,2000,active,False
2056,2025-06-27,APAC,D,1600,active,False
2057,2025-05-10,LATAM,C,2400,active,False
2058,2025-06-05,EU,B,2600,defaulted,False
2059,2025-04-20,NA,D,1500,active,False
2060,2025-09-03,EU,B,2300,active,False
2061,2025-06-19,NA,C,1400,active,False
2062,2025-08-27,EU,B,4050,active,False
2063,2025-09-14,NA,A,3200,active,False
2064,2025-10-03,EU,D,1650,active,False
2065,2025-02-20,NA,B,3200,active,False
2066,2025-10-05,NA,D,1400,active,False
2067,2025-05-22,NA,E,700,defaulted,False
2068,2025-11-09,NA,E,900,active,False
2069,2025-09-23,NA,E,850,defaulted,False
2070,2025-11-19,EU,C,2400,active,False
2071,2025-04-19,EU,B,4000,active,False
2072,2025-10-18,NA,B,2600,active,False
2073,2025-08-15,NA,A,3450,active,False
2074,2025-08-16,NA,C,2050,active,False
2075,2026-01-13,NA,A,4500,active,False
2076,2025-03-15,APAC,D,900,active,False
2077,2025-08-02,EU,B,3850,active,False
2078,2025-06-20,EU,B,2650,active,False
2079,2026-03-10,NA,D,1400,defaulted,False
2080,2026-04-17,NA,C,1750,active,False
2081,2025-03-12,APAC,A,4850,active,False
2082,2025-04-18,EU,A,4250,active,False
2083,2026-03-09,EU,D,1450,defaulted,False
2084,2025-07-31,NA,B,2100,active,False
2085,2025-01-19,EU,B,3050,active,False
2086,2025-11-11,LATAM,A,3800,active,False
2087,2026-01-03,LATAM,A,3200,active,False
2088,2025-07-25,APAC,A,4750,active,False
2089,2025-08-31,EU,B,2600,active,False
2090,2025-08-24,EU,A,4650,active,False
2091,2025-06-22,EU,A,4400,active,False
2092,2025-08-09,NA,C,1550,active,False
2093,2025-07-11,NA,C,2000,active,False
2094,2026-03-29,NA,B,2250,active,False
2095,2025-06-14,APAC,C,2650,active,False
2096,2025-10-11,NA,B,3650,active,False
2097,2025-09-02,APAC,A,4900,active,False
2098,2026-02-26,APAC,A,3700,active,False
2099,2026-01-09,EU,E,750,active,False
2100,2026-02-27,EU,C,2700,active,False
2101,2025-09-06,NA,A,5300,active,False
2102,2025-09-07,NA,C,1700,active,False
2103,2025-02-22,APAC,B,4050,active,False
2104,2026-04-14,NA,B,3700,active,False
2105,2025-07-03,EU,B,2250,active,False
2106,2025-09-02,NA,D,1100,active,False
2107,2025-05-10,NA,B,2700,active,False
2108,2025-12-24,EU,B,3850,active,False
2109,2026-04-15,NA,A,4250,active,False
2110,2026-02-14,LATAM,C,2600,active,False
2111,2025-12-28,EU,D,1300,active,False
2112,2025-04-30,APAC,D,1400,active,False
2113,2025-11-24,NA,D,1400,active,False
2114,2026-01-19,APAC,B,2650,active,False
2115,2026-05-13,NA,B,2700,active,False
2116,2025-12-23,EU,B,3700,defaulted,False
2117,2026-01-15,NA,D,1400,active,False
2118,2026-05-10,APAC,C,1900,active,False
2119,2025-12-29,NA,B,4100,active,False
2120,2025-07-11,NA,D,1200,defaulted,False
2121,2025-08-09,NA,D,1100,active,False
2122,2025-12-02,NA,C,2250,active,False
2123,2025-06-18,NA,A,4250,active,False
2124,2026-05-22,NA,D,1550,active,False
2125,2026-01-02,NA,C,2650,active,False
2126,2026-03-06,LATAM,D,1150,active,False
2127,2025-10-26,EU,D,1000,active,False
2128,2026-01-08,APAC,A,4900,active,False
2129,2026-01-05,NA,C,1900,active,False
2130,2026-03-11,EU,B,2500,active,False
2131,2025-03-29,NA,D,1500,defaulted,False
2132,2025-06-25,NA,B,2600,active,False
2133,2025-04-25,EU,C,2550,active,False
2134,2025-09-24,EU,A,4750,defaulted,False
2135,2025-11-16,EU,A,4250,active,False
2136,2025-03-30,NA,A,4450,active,False
2137,2025-08-06,NA,D,1050,defaulted,False
2138,2026-02-12,NA,C,2750,active,False
2139,2025-12-11,APAC,A,4150,active,False
2140,2026-05-03,APAC,C,1500,active,False
2141,2026-03-12,EU,A,2900,active,False
2142,2026-05-27,APAC,C,2150,active,False
2143,2025-06-08,EU,B,3750,active,False
2144,2025-07-09,APAC,C,1900,active,False
2145,2025-04-19,NA,C,1400,defaulted,False
2146,2026-02-16,NA,B,4050,active,False
2147,2026-04-29,EU,B,2650,active,False
2148,2025-05-14,NA,D,1200,defaulted,False
2149,2025-07-21,EU,B,2700,active,False
2150,2025-09-24,NA,B,2700,active,False
2151,2025-07-07,NA,C,2450,active,False
2152,2025-07-14,EU,D,1150,defaulted,False
2153,2025-02-03,APAC,A,4900,defaulted,False
2154,2025-01-30,NA,D,900,defaulted,False
2155,2025-04-01,EU,C,1750,active,False
2156,2026-03-13,APAC,B,3650,active,False
2157,2025-12-08,NA,B,3600,active,False
2158,2025-11-14,NA,A,4300,active,False
2159,2025-08-26,EU,C,2700,active,False
2160,2025-06-19,APAC,C,1750,active,False
2161,2026-03-23,NA,C,1400,active,True
2162,2025-05-13,EU,C,1850,active,False
2163,2026-04-07,NA,B,2250,active,False
2164,2025-09-01,EU,C,2500,defaulted,False
2165,2026-01-03,NA,C,2350,active,False
2166,2025-05-11,EU,B,2650,active,False
2167,2025-06-09,APAC,B,2700,active,False
2168,2025-11-12,NA,A,4450,active,False
2169,2025-12-25,EU,B,2350,active,False
2170,2026-04-06,APAC,C,1800,active,False
2171,2026-02-19,EU,A,4250,active,False
2172,2026-03-23,APAC,B,2700,active,False
2173,2025-06-07,EU,D,1150,active,False
2174,2025-08-09,NA,D,900,active,False
2175,2025-05-19,APAC,B,2650,active,False
2176,2026-03-30,NA,D,1050,active,False
2177,2025-08-03,NA,B,3950,active,False
2178,2025-07-16,EU,E,550,active,False
2179,2025-12-28,NA,B,3450,defaulted,False
2180,2025-10-25,NA,C,2650,active,False
2181,2026-01-22,NA,A,4450,active,False
2182,2025-09-24,NA,B,3150,active,True
2183,2025-03-05,NA,D,850,defaulted,False
2184,2025-07-08,NA,B,3450,active,False
2185,2025-07-31,APAC,A,4650,active,False
2186,2025-06-29,NA,A,4300,active,False
2187,2025-06-13,EU,B,2950,active,False
2188,2026-01-18,EU,B,2650,active,False
2189,2025-09-04,NA,D,800,active,False
2190,2025-04-26,APAC,C,2350,active,False
2191,2025-11-08,NA,A,4650,active,False
2192,2025-01-19,NA,B,3100,active,False
2193,2025-04-17,EU,C,2750,active,False
2194,2026-03-09,EU,B,2550,active,False
2195,2026-04-16,NA,C,2400,active,False
2196,2025-10-01,LATAM,D,1000,active,False
2197,2025-01-31,APAC,B,3550,defaulted,False
2198,2026-01-05,APAC,B,3050,active,False
2199,2026-01-20,EU,B,2100,active,False
2200,2025-01-02,NA,C,2100,active,False
2201,2025-01-27,EU,B,3050,defaulted,False
2202,2025-04-22,NA,C,1650,active,False
2203,2025-10-08,EU,A,5400,active,False
2204,2025-07-13,APAC,B,3350,active,False
2205,2025-05-02,NA,A,5050,active,False
2206,2026-05-26,LATAM,A,4150,active,False
2207,2025-01-20,EU,D,900,defaulted,False
2208,2025-10-25,APAC,B,3400,active,False
2209,2026-01-05,NA,B,2750,active,False
2210,2025-07-08,NA,B,2750,active,False
2211,2026-02-12,NA,B,2550,active,False
2212,2025-02-26,APAC,C,1750,active,False
2213,2026-01-03,EU,C,1600,active,False
2214,2025-03-28,EU,A,3550,active,False
2215,2025-05-11,NA,A,3800,active,False
2216,2026-04-21,EU,C,2750,active,False
2217,2026-02-12,NA,B,3350,active,False
2218,2026-03-18,EU,D,1350,active,False
2219,2025-09-25,NA,C,2650,active,False
2220,2026-04-24,EU,C,1850,active,False
2221,2025-05-22,EU,A,3500,active,False
2222,2025-03-10,EU,A,3350,active,False
2223,2025-01-02,EU,B,2800,active,False
2224,2025-11-18,NA,A,5250,active,False
2225,2025-03-31,EU,B,3700,active,False
2226,2025-07-24,NA,B,2500,active,False
2227,2026-05-25,EU,D,1200,active,False
2228,2025-02-22,NA,C,1850,active,False
2229,2026-03-08,NA,A,4000,active,False
2230,2025-04-06,EU,A,4800,active,False
2231,2025-08-23,NA,B,3600,active,False
2232,2025-01-19,APAC,B,2450,active,False
2233,2025-03-03,NA,C,2200,active,False
2234,2025-09-09,NA,B,2350,active,False
2235,2025-01-29,EU,D,800,active,False
2236,2025-10-22,EU,D,950,active,False
2237,2025-06-17,EU,A,5300,active,False
2238,2025-09-19,NA,B,3700,active,False
2239,2026-03-11,EU,B,4100,active,False
2240,2025-01-23,APAC,A,4350,active,False
2241,2026-03-20,NA,B,2900,active,False
2242,2025-05-07,APAC,B,2950,active,False
2243,2025-02-15,NA,D,1650,defaulted,False
2244,2025-01-08,NA,B,3400,active,False
2245,2025-08-15,EU,B,3550,active,False
2246,2025-12-02,APAC,D,1150,active,False
2247,2025-08-22,EU,C,2100,defaulted,False
2248,2025-08-22,EU,D,1200,active,False
2249,2025-04-27,NA,B,2300,active,False
2250,2025-05-27,NA,A,3050,active,False
2251,2025-10-28,EU,D,1100,active,False
2252,2026-02-13,NA,A,4800,active,False
2253,2026-01-31,NA,C,2100,active,False
2254,2025-09-29,LATAM,C,2500,active,False
2255,2026-01-15,EU,A,4450,active,False
2256,2025-02-18,NA,C,2500,defaulted,False
2257,2026-03-23,NA,B,2900,active,False
2258,2025-12-28,EU,B,3400,active,False
2259,2025-01-01,NA,C,1600,active,False
2260,2026-04-07,NA,B,3700,active,False
2261,2025-02-13,NA,C,2450,active,False
2262,2025-04-10,LATAM,B,2900,active,False
2263,2026-02-19,NA,A,5450,active,False
2264,2025-02-01,EU,C,1950,active,False
2265,2025-05-30,NA,A,4850,active,False
2266,2025-03-24,NA,B,4050,active,False
2267,2025-08-01,APAC,B,3150,active,False
2268,2025-07-11,NA,D,1150,active,False
2269,2025-06-05,NA,B,2500,active,False
2270,2025-12-22,NA,B,3850,active,False
2271,2026-01-17,LATAM,B,3350,active,False
2272,2025-01-29,NA,C,1400,active,False
2273,2026-04-27,EU,B,3400,active,False
2274,2025-01-05,APAC,B,3350,active,False
2275,2026-04-29,EU,B,4150,active,False
2276,2025-10-27,NA,B,2700,active,False
2277,2026-01-29,LATAM,A,4150,active,False
2278,2025-08-12,LATAM,C,1900,active,False
2279,2025-01-27,NA,B,2100,active,False
2280,2025-02-28,EU,B,3300,active,False
2281,2026-01-12,NA,B,2300,active,False
2282,2025-10-14,NA,C,2400,active,False
2283,2025-12-07,EU,B,2550,active,False
2284,2026-05-10,NA,C,2200,active,False
2285,2026-02-10,NA,B,2500,active,False
2286,2026-03-20,NA,A,2800,active,False
2287,2026-01-01,EU,A,4750,active,False
2288,2025-12-19,NA,B,3150,active,False
2289,2026-04-14,APAC,E,650,active,False
2290,2025-06-17,NA,B,3900,active,False
2291,2026-02-04,EU,C,2200,active,False
2292,2025-08-09,NA,A,3700,active,False
2293,2025-06-07,APAC,A,4700,active,False
2294,2025-11-20,NA,D,800,active,False
2295,2025-03-01,NA,D,1150,active,False
2296,2025-11-05,NA,A,5150,active,False
2297,2025-02-19,NA,B,2300,active,False
2298,2025-03-28,NA,C,2350,active,False
2299,2025-07-19,EU,C,2650,active,False
2300,2026-01-06,NA,A,4300,active,False
2301,2025-06-07,NA,A,4650,active,False
2302,2025-12-15,NA,B,2750,active,False
2303,2025-12-24,NA,B,3900,active,False
2304,2025-04-07,LATAM,B,2500,active,False
2305,2025-11-15,EU,A,2800,active,False
2306,2026-01-17,NA,B,2200,active,False
2307,2025-05-11,EU,C,1650,active,False
2308,2025-04-23,APAC,C,1650,active,False
2309,2025-10-26,NA,A,3050,active,False
2310,2025-02-25,LATAM,C,2050,active,False
2311,2025-07-14,NA,C,2700,active,False
2312,2025-10-19,LATAM,A,3400,active,False
2313,2026-01-22,NA,A,4850,active,False
2314,2026-01-15,EU,B,3850,active,False
2315,2025-06-19,EU,C,2100,active,False
2316,2025-04-04,APAC,C,2250,active,False
2317,2025-03-19,EU,A,3100,active,False
2318,2025-02-05,NA,A,3200,defaulted,False
2319,2025-02-22,NA,B,4000,active,False
2320,2025-10-31,NA,A,3750,active,False
2321,2025-05-01,APAC,D,1400,active,False
2322,2025-09-20,NA,C,2400,active,False
2323,2025-08-03,APAC,B,3450,active,False
2324,2025-05-06,NA,D,1600,defaulted,False
2325,2025-09-05,NA,E,900,defaulted,False
2326,2026-03-10,LATAM,B,3550,active,False
2327,2025-12-24,APAC,A,3950,active,False
2328,2025-02-22,EU,D,900,defaulted,False
2329,2026-01-05,NA,A,4400,active,False
2330,2025-08-06,APAC,B,4100,active,False
2331,2026-02-11,EU,A,2800,active,False
2332,2026-01-24,EU,A,5150,active,False
2333,2026-03-26,NA,C,2200,active,False
2334,2026-04-26,EU,C,2400,active,False
2335,2026-04-24,NA,D,1250,active,False
2336,2025-01-30,APAC,B,3550,active,False
2337,2025-06-23,EU,C,1600,active,False
2338,2026-01-06,NA,B,4150,active,False
2339,2025-12-04,NA,D,1550,defaulted,False
2340,2025-11-14,LATAM,A,4950,active,False
2341,2025-09-19,APAC,B,2800,active,False
2342,2025-12-26,APAC,D,1000,active,False
2343,2025-05-01,EU,D,850,active,False
2344,2025-02-06,APAC,A,5150,active,False
2345,2026-01-24,NA,E,500,active,False
2346,2025-05-13,NA,D,1600,active,False
2347,2025-11-29,NA,C,2350,active,False
2348,2025-12-26,EU,A,3100,active,False
2349,2025-04-09,APAC,A,4100,active,False
2350,2025-05-25,EU,C,1800,active,False
2351,2025-10-22,NA,A,3550,active,False
2352,2025-12-21,NA,D,1100,active,False
2353,2026-04-12,LATAM,B,3750,active,False
2354,2025-02-21,NA,A,5400,active,False
2355,2025-08-27,NA,D,1050,active,False
2356,2025-10-21,EU,C,2550,active,False
2357,2026-03-06,EU,D,1600,active,False
2358,2025-11-06,NA,B,3800,active,False
2359,2025-12-14,APAC,E,700,active,False
2360,2026-01-13,LATAM,B,2550,active,False
2361,2026-02-04,APAC,B,3100,active,False
2362,2026-02-04,NA,A,5200,active,False
2363,2025-02-18,NA,B,3800,active,True
2364,2025-12-28,EU,B,2950,active,False
2365,2025-07-12,EU,C,1600,active,False
2366,2025-10-24,EU,B,2500,active,False
2367,2026-02-17,APAC,B,3600,active,False
2368,2026-03-24,NA,E,450,active,True
2369,2025-11-28,EU,C,2600,active,False
2370,2025-04-29,NA,D,1300,active,False
2371,2025-08-11,NA,D,850,active,False
2372,2025-10-11,APAC,B,2450,active,False
2373,2025-10-10,EU,B,3950,active,False
2374,2025-09-25,LATAM,B,2950,defaulted,False
2375,2026-02-04,EU,B,2100,active,False
2376,2025-12-01,NA,C,1550,active,False
2377,2025-12-16,EU,C,1500,active,False
2378,2026-04-30,NA,A,3050,active,False
2379,2025-12-07,NA,A,5000,active,False
2380,2025-11-21,NA,B,3100,active,False
2381,2025-12-15,EU,C,2600,active,False
2382,2025-10-06,LATAM,D,950,active,False
2383,2026-05-21,APAC,C,1800,active,False
2384,2026-03-03,NA,C,2500,active,False
2385,2026-03-24,NA,D,1500,active,False
2386,2026-02-06,NA,A,4950,active,False
2387,2025-11-17,APAC,C,1750,active,False
2388,2025-07-01,NA,C,2350,active,False
2389,2025-08-22,EU,B,2600,active,False
2390,2026-01-28,APAC,A,5250,active,False
2391,2025-11-06,NA,C,2050,active,False
2392,2026-01-20,APAC,C,2250,defaulted,False
2393,2025-05-12,NA,C,1600,active,False
2394,2026-03-14,LATAM,E,650,active,False
2395,2025-02-21,EU,B,3800,defaulted,False
2396,2026-04-19,NA,C,2000,active,False
2397,2026-02-28,APAC,B,3250,defaulted,False
2398,2025-07-15,NA,B,2750,active,False
2399,2025-05-04,LATAM,C,2500,active,False
2400,2025-05-31,NA,B,3800,active,False
2401,2025-08-03,EU,A,5400,active,False
2402,2026-01-10,APAC,A,4700,active,False
2403,2025-11-14,EU,C,2200,active,False
2404,2026-04-30,NA,D,900,active,False
2405,2025-12-03,NA,C,1800,active,False
2406,2025-04-05,NA,C,2150,active,False
2407,2025-06-04,EU,A,3500,active,False
2408,2025-04-22,EU,A,3350,active,False
2409,2025-07-22,NA,B,2250,active,False
2410,2025-05-18,APAC,C,1700,active,False
2411,2026-05-18,EU,E,800,active,False
2412,2026-05-18,EU,D,1450,active,False
2413,2025-03-23,APAC,A,4900,active,False
2414,2026-03-14,LATAM,A,3450,active,False
2415,2026-04-29,NA,D,950,active,False
2416,2025-06-22,NA,E,850,active,False
2417,2026-02-10,EU,C,1550,active,False
2418,2026-02-04,APAC,D,1250,active,False
2419,2026-04-21,APAC,E,850,active,False
2420,2026-05-03,EU,C,2500,active,False
2421,2025-07-05,APAC,B,3050,active,False
2422,2025-09-27,LATAM,C,1850,active,False
2423,2026-01-13,NA,C,1500,active,False
2424,2025-01-03,NA,E,850,defaulted,False
2425,2025-02-24,NA,A,4850,active,False
2426,2025-11-26,NA,C,1750,active,False
2427,2025-10-19,NA,B,2100,active,False
2428,2026-01-19,NA,B,3200,active,False
2429,2026-04-08,NA,C,2200,active,False
2430,2025-04-25,EU,A,5250,active,False
2431,2025-04-06,APAC,A,3850,active,False
2432,2025-02-18,NA,C,2100,active,False
2433,2025-07-06,NA,C,2550,active,False
2434,2025-06-10,APAC,A,3050,active,True
2435,2025-03-20,NA,B,2450,active,False
2436,2025-04-26,EU,E,750,active,False
2437,2026-02-17,EU,A,3850,active,False
2438,2025-02-22,EU,D,1250,active,False
2439,2025-03-27,APAC,B,2700,active,False
2440,2025-08-17,EU,A,3100,active,False
2441,2025-08-22,LATAM,C,2200,active,False
2442,2025-09-01,EU,D,1600,active,False
2443,2025-12-16,APAC,C,2300,active,False
2444,2026-03-19,APAC,B,3950,active,False
2445,2025-07-20,APAC,C,1900,defaulted,False
2446,2025-11-27,NA,B,3600,active,False
2447,2025-01-16,EU,C,1950,active,False
2448,2026-03-17,LATAM,C,2150,active,False
2449,2025-02-25,NA,B,3650,active,False
2450,2025-08-15,EU,B,2700,active,False
2451,2025-09-16,EU,D,1400,active,False
2452,2025-04-08,EU,B,4150,active,False
2453,2025-12-03,NA,D,1150,active,False
2454,2025-06-02,NA,C,2350,active,False
2455,2025-08-25,NA,B,3500,active,False
2456,2025-11-11,APAC,B,3600,active,False
2457,2025-09-23,NA,D,1500,active,False
2458,2025-08-18,EU,C,2250,active,False
2459,2025-05-14,APAC,C,1950,active,False
2460,2025-12-22,NA,A,3550,active,False
2461,2025-12-29,NA,A,3900,active,False
2462,2026-02-25,EU,C,2150,defaulted,False
2463,2026-02-06,LATAM,C,1650,active,False
2464,2025-04-09,EU,C,2550,defaulted,True
2465,2025-07-16,EU,B,3700,active,False
2466,2025-03-05,NA,C,2050,defaulted,False
2467,2025-01-26,EU,B,3700,active,False
2468,2025-05-15,NA,B,2500,active,False
2469,2025-12-27,NA,C,2600,active,False
2470,2025-04-09,NA,D,1150,defaulted,False
2471,2025-01-10,EU,B,2900,active,False
2472,2026-01-21,EU,C,1950,active,False
2473,2026-02-17,LATAM,B,4100,active,False
2474,2025-09-21,APAC,B,2850,active,False
2475,2026-05-10,NA,B,3150,active,False
2476,2025-06-29,NA,C,1500,active,False
2477,2025-12-29,EU,B,3400,active,False
2478,2026-01-10,EU,B,2350,active,False
2479,2025-05-27,EU,B,3050,active,False
2480,2025-04-03,NA,A,5300,active,False
2481,2025-05-11,NA,C,2000,active,False
2482,2026-01-26,EU,B,2100,active,False
2483,2025-06-13,NA,A,3550,active,False
2484,2026-04-17,EU,C,2450,active,False
2485,2025-02-01,APAC,C,1500,active,False
2486,2025-08-13,NA,D,1600,active,False
2487,2025-12-15,LATAM,B,2150,active,False
2488,2025-06-23,EU,C,1850,active,False
2489,2026-02-16,NA,C,1400,active,False
2490,2026-01-31,NA,B,2950,active,False
2491,2025-04-06,NA,C,1700,defaulted,False
2492,2025-03-01,NA,E,500,defaulted,False
2493,2026-03-27,LATAM,B,3300,active,False
2494,2026-02-02,APAC,D,1250,active,False
2495,2025-03-03,NA,E,750,active,False
2496,2025-12-18,APAC,D,1450,active,False
2497,2026-02-13,EU,C,2150,active,False
2498,2025-01-08,NA,A,3450,active,False
2499,2025-12-05,LATAM,C,1550,active,False
2500,2025-06-08,APAC,C,1450,active,False
2501,2025-12-13,APAC,A,4600,active,False
2502,2025-02-13,APAC,B,2800,active,False
2503,2026-02-23,APAC,B,2200,active,False
2504,2025-06-20,APAC,C,2400,active,False
2505,2025-01-15,EU,B,2750,active,False
2506,2026-04-25,NA,A,3000,active,False
2507,2026-05-30,LATAM,E,850,active,False
2508,2026-05-05,NA,C,1950,active,False
2509,2025-11-25,NA,C,1400,active,False
2510,2026-01-20,NA,C,1450,active,False
2511,2025-12-30,NA,D,1350,active,False
2512,2025-09-24,NA,A,3600,active,False
2513,2025-09-06,NA,C,1450,active,False
